id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,sp_tags,main_studio,prequel_id,sequel_id
124858,Moriarty the Patriot Part 2,Yuukoku no Moriarty Part 2,憂国のモリアーティ2クール,TV,FINISHED,13,SPRING,2021,82,82,80916,2569,Drama|Mystery|Psychological|Thriller,Crime|Anti-Hero|Detective|Class Struggle|Foreign|Primarily Male Cast|Male Protagonist|Primarily Adult Cast|Historical|Dystopian|Urban|Politics|Mafia|Police|Shounen|Guns|Cult|Episodic|Matriarchy,Theme-Other|Cast-Main Cast|Cast-Traits|Theme-Drama|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Setting-Time|Setting-Time|Setting-Scene|Theme-Other|Theme-Other-Organisations|Theme-Other-Organisations|Demographic|Theme-Action|Theme-Other-Organisations|Technical|Setting,Conspiracy|Suicide|LGBTQ+ Themes|Transgender|Tragedy,Production I.G,114124,
26,Texhnolyze,TEXHNOLYZE,TEXHNOLYZE,TV,FINISHED,22,SPRING,2003,76,77,80781,2992,Action|Drama|Psychological|Sci-Fi,Dystopian|Cyberpunk|Philosophy|Noir|Primarily Adult Cast|Urban|Survival|Mafia|Denpa|Post-Apocalyptic|Class Struggle|Disability|Gangs|Male Protagonist|Cyborg|Guns|Amputation|Primarily Male Cast|Female Protagonist|War|Conspiracy|Boxing,Setting-Time|Theme-Sci-Fi|Theme-Other|Theme-Other|Cast-Main Cast|Setting-Scene|Theme-Other|Theme-Other-Organisations|Theme-Other|Setting-Universe|Theme-Drama|Cast-Traits|Theme-Other-Organisations|Cast-Main Cast|Cast-Traits|Theme-Action|Sexual Content|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Drama|Theme-Game-Sport,Tragedy|Crime|Terrorism|Lost Civilization|Gore|Cult|Suicide|Afterlife|Heterosexual|Rape|Drugs,MADHOUSE,,
132010,Love After World Domination,Koi wa Sekai Seifuku no Ato de,恋は世界征服のあとで,TV,FINISHED,12,SPRING,2022,73,73,80728,1438,Action|Comedy|Romance|Supernatural,Tokusatsu|Parody|Heterosexual|Superhero|Villainess|Female Protagonist|Male Protagonist|Henshin|Anthropomorphism|Urban Fantasy|Gyaru|Primarily Teen Cast|Animals|Shounen|School,Theme-Sci-Fi|Theme-Comedy|Theme-Romance|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Setting-Universe|Cast-Traits|Cast-Main Cast|Theme-Other|Demographic|Setting-Scene,Love Triangle,project No.9,,
106509,That Time I Got Reincarnated as a Slime OAD,Tensei Shitara Slime Datta Ken OVA,転生したらスライムだった件 OVA,OVA,FINISHED,5,SUMMER,2019,73,73,80694,1069,Action|Adventure|Comedy|Ecchi|Fantasy,Isekai|Reincarnation|Monster Girl|Magic|Sumo|Shounen|Female Harem|Male Protagonist|Shapeshifting|Goblin|Ensemble Cast|Henshin|School|Demons|Episodic|Medieval|Monster Boy|Alternate Universe|Nudity,Theme-Fantasy|Theme-Other|Cast-Traits|Theme-Fantasy|Theme-Game-Sport|Demographic|Theme-Romance|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Fantasy|Setting-Scene|Cast-Traits|Technical|Setting-Time|Cast-Traits|Setting-Universe|Cast-Traits,,8-bit,,
105989,Ao-chan Can't Study!,Midara na Ao-chan wa Benkyou ga Dekinai,淫らな青ちゃんは勉強ができない,TV_SHORT,FINISHED,12,SPRING,2019,65,65,80578,1061,Comedy|Ecchi|Romance,Female Protagonist|Heterosexual|School|Tsundere|Psychosexual|Nudity|Love Triangle|Shounen|Writing|Drawing|Unrequited Love,Cast-Main Cast|Theme-Romance|Setting-Scene|Cast-Traits|Theme-Other|Cast-Traits|Theme-Romance|Demographic|Theme-Arts|Theme-Arts|Theme-Romance,,SILVER LINK.,,
110229,We Never Learn!: BOKUBEN Season 2,Bokutachi wa Benkyou ga Dekinai!,ぼくたちは勉強ができない！,TV,FINISHED,13,FALL,2019,72,72,80536,1244,Comedy|Ecchi|Romance|Slice of Life,Female Harem|Male Protagonist|Primarily Female Cast|School|Slapstick|Heterosexual|Shounen|Teacher|Tomboy|Tanned Skin|Tsundere|Kuudere|Nudity|Time Skip|CGI,Theme-Romance|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Comedy|Theme-Romance|Demographic|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Setting-Time|Technical,Alternate Universe,Studio Silver,103900,
103275,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order -絶対魔獣戦線バビロニア-,TV,FINISHED,21,FALL,2019,78,78,80524,2271,Action|Adventure|Fantasy|Supernatural,Mythology|Magic|Gods|Time Manipulation|Historical|Spearplay|Swordplay|Monster Girl|Kaiju|Male Protagonist|Anachronism|Isekai|Religion|CGI|Kingdom Management|Kuudere|Tanned Skin|Tsundere|Succubus|Agender|Meta|Tomboy|Villainess|Dinosaurs,Theme-Fantasy|Theme-Fantasy|Cast-Traits|Theme-Sci-Fi|Setting-Time|Theme-Action|Theme-Action|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Setting-Time|Theme-Fantasy|Theme-Other|Technical|Theme-Drama|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Cast-Traits,Tragedy|Dissociative Identities|Reincarnation|Gore,CloverWorks,103277|110851,116756
20503,Witch Craft Works,Witch Craft Works,ウィッチクラフトワークス,TV,FINISHED,12,WINTER,2014,67,67,80506,913,Action|Fantasy|Supernatural,Witch|Magic|Male Protagonist|Primarily Female Cast|School|Surreal Comedy|Kuudere|Seinen|Incest|Heterosexual|School Club|Meta|Bullying,Cast-Traits|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Comedy|Cast-Traits|Demographic|Sexual Content|Theme-Romance|Setting-Scene|Theme-Other|Theme-Drama,Amnesia,J.C.STAFF,,
129277,The Duke of Death and His Maid,Shinigami Bocchan to Kuro Maid,死神坊ちゃんと黒メイド,TV,FINISHED,12,SUMMER,2021,74,74,80410,1754,Comedy|Drama|Romance|Supernatural,Full CGI|Maids|Heterosexual|CGI|Magic|Witch|Kuudere|Butler|Shounen|Female Protagonist|Male Protagonist|Curses|Nudity|Musical Theater|Cohabitation,Technical|Cast-Traits|Theme-Romance|Technical|Theme-Fantasy|Cast-Traits|Cast-Traits|Cast-Traits|Demographic|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Theme-Arts-Music|Theme-Romance,,J.C.STAFF,,139435
130591,Sabikui Bisco,Sabikui Bisco,錆喰いビスコ,TV,FINISHED,12,WINTER,2022,70,70,80217,1243,Action|Adventure|Fantasy,Post-Apocalyptic|Pandemic|Male Protagonist|Medicine|Archery|Fugitive|Outdoor Activities|Travel|Desert|Drugs|Kaiju|Boys' Love|Environmental|LGBTQ+ Themes|Cyberpunk|Animals|Guns|Ensemble Cast|Tanned Skin|Tomboy|Motorcycles,Setting-Universe|Theme-Other|Cast-Main Cast|Theme-Other|Theme-Action|Theme-Action|Setting-Scene|Theme-Other|Setting-Scene|Theme-Other|Theme-Fantasy|Theme-Romance|Theme-Other|Theme-Other|Theme-Sci-Fi|Theme-Other|Theme-Action|Cast-Main Cast|Cast-Traits|Cast-Traits|Theme-Other-Vehicle,Terrorism|Tragedy|Anti-Hero|Bisexual|Heterosexual|Card Battle|Unrequited Love,OZ,,167151
170695,I Parry Everything,Ore wa Subete wo [Parry] Suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai,俺は全てを【パリイ】する ～逆勘違いの世界最強は冒険者になりたい～,TV,FINISHED,12,SUMMER,2024,68,68,80102,1538,Action|Adventure|Fantasy,Swordplay|Male Protagonist|Surreal Comedy|Coming of Age|Magic|Time Skip|Dragons|Goblin,Theme-Action|Cast-Main Cast|Theme-Comedy|Theme-Drama|Theme-Fantasy|Setting-Time|Cast-Traits|Cast-Traits,War|Orphan|Survival|Disability,OLM,,196222
20972,Showa Genroku Rakugo Shinju,Shouwa Genroku Rakugo Shinjuu,昭和元禄落語心中,TV,FINISHED,13,WINTER,2016,84,84,80040,2813,Drama,Rakugo|Acting|Historical|Primarily Adult Cast|Time Skip|Josei|Male Protagonist|Disability|Meta|War|Elderly Protagonist|Primarily Male Cast,Theme-Arts|Theme-Arts|Setting-Time|Cast-Main Cast|Setting-Time|Demographic|Cast-Main Cast|Cast-Traits|Theme-Other|Theme-Other|Cast-Main Cast|Cast-Main Cast,Tragedy|Love Triangle|LGBTQ+ Themes|Suicide,Studio DEEN,,21733
114446,Higurashi: When They Cry - GOU,Higurashi no Naku Koro ni Gou,ひぐらしのなく頃に業,TV,FINISHED,24,FALL,2020,69,69,80034,1237,Drama|Horror|Mystery|Psychological|Supernatural|Thriller,Denpa|Tragedy|Achronological Order|Rural|Gore|Primarily Teen Cast|Urban Fantasy|Shrine Maiden|Primarily Female Cast|Detective|Historical|School Club|Mythology|Male Protagonist,Theme-Other|Theme-Drama|Setting-Time|Setting-Scene|Theme-Other|Cast-Main Cast|Setting-Universe|Cast-Traits|Cast-Main Cast|Cast-Traits|Setting-Time|Setting-Scene|Theme-Fantasy|Cast-Main Cast,Alternate Universe|Female Protagonist|Torture|Yandere|Time Manipulation|Coming of Age|Conspiracy|Time Skip|Anti-Hero|Time Loop|Body Horror|Reincarnation|Twins|Gods|Dissociative Identities|Witch|Drugs|Suicide|Demons|Yuri,Passione,3652,131149
21624,Steins;Gate 0: 23β -Divide by Zero-,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,シュタインズ・ゲート 境界面上のミッシングリンク -Divide By Zero-,OVA,FINISHED,1,FALL,2015,81,81,80033,886,Drama|Psychological|Sci-Fi|Thriller,Kuudere|Urban,Cast-Traits|Setting-Scene,Tragedy|Time Manipulation|Alternate Universe|War,WHITE FOX,,21127
11785,Nyaruko: Crawling with Love!,Haiyore! Nyaruko-san,這いよれ！ニャル子さん,TV,FINISHED,12,SPRING,2012,66,66,79984,807,Comedy|Romance|Sci-Fi,Parody|Surreal Comedy|Meta|Tsundere|Aliens|Love Triangle|Mythology|Monster Girl|Male Protagonist|Female Harem|School|Primarily Female Cast|Family Life|Gender Bending|Heterosexual|Tokusatsu|Cosmic Horror,Theme-Comedy|Theme-Comedy|Theme-Other|Cast-Traits|Cast-Traits|Theme-Romance|Theme-Fantasy|Cast-Traits|Cast-Main Cast|Theme-Romance|Setting-Scene|Cast-Main Cast|Theme-Slice of Life|Theme-Other|Theme-Romance|Theme-Sci-Fi|Theme-Other,Henshin|Body Swapping|Nudity|Alternate Universe|LGBTQ+ Themes,Xebec,,15699
97889,Gintama Season 4,Gintama.,銀魂。,TV,FINISHED,12,WINTER,2017,88,89,79930,2095,Action|Comedy|Drama|Sci-Fi,Swordplay|Male Protagonist|Anachronism|Shounen|Samurai|Ensemble Cast|War|Found Family|Philosophy|Parody|Space|Aliens|Meta|Kuudere,Theme-Action|Cast-Main Cast|Setting-Time|Demographic|Cast-Traits|Cast-Main Cast|Theme-Other|Theme-Other|Theme-Other|Theme-Comedy|Setting-Universe|Cast-Traits|Theme-Other|Cast-Traits,Gore|Tragedy|Dissociative Identities,Bandai Namco Pictures,20996,99714
99531,Devils' Line,Devils' Line,デビルズライン,TV,FINISHED,12,SPRING,2018,66,66,79920,1480,Action|Drama|Horror|Romance|Supernatural,Urban Fantasy|Vampire|Heterosexual|Male Protagonist|Primarily Adult Cast|Female Protagonist|Seinen|Nudity,Setting-Universe|Cast-Traits|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Demographic|Cast-Traits,Espionage|Masturbation,Platinum Vision,,102832
2605,"Sayonara, Zetsubou-Sensei",Sayonara Zetsubou Sensei,さよなら絶望先生,TV,FINISHED,12,SUMMER,2007,76,76,79753,1733,Comedy,Satire|Episodic|Surreal Comedy|Teacher|Suicide|Parody|School|Meta|Primarily Female Cast|Male Protagonist|Ensemble Cast|Philosophy|Female Harem|Dissociative Identities|Nudity|Tsundere|Heterosexual|Hikikomori|Kuudere|Shounen|Yandere,Theme-Comedy|Technical|Theme-Comedy|Cast-Traits|Theme-Drama|Theme-Comedy|Setting-Scene|Theme-Other|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Traits|Theme-Romance|Cast-Traits|Cast-Traits|Demographic|Cast-Traits,Ghost,Shaft,,3228
148048,KamiKatsu: Working for God in a Godless World,Kaminaki Sekai no Kamisama Katsudou,神無き世界のカミサマ活動,TV,FINISHED,12,SPRING,2023,65,65,79689,1488,Action|Comedy|Drama|Ecchi|Fantasy,Gods|Cult|Religion|Parody|Satire|Anachronism|Male Protagonist|Isekai|Super Power|Anti-Hero|Mythology|Seinen|Rural|CGI|Primarily Female Cast|Nudity|Agriculture|Gore|Gyaru,Cast-Traits|Theme-Other-Organisations|Theme-Other|Theme-Comedy|Theme-Comedy|Setting-Time|Cast-Main Cast|Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Demographic|Setting-Scene|Technical|Cast-Main Cast|Cast-Traits|Theme-Slice of Life|Theme-Other|Cast-Traits,Lost Civilization|Conspiracy|Artificial Intelligence|Time Skip|Time Manipulation|Gender Bending|Bondage|Bisexual|Kaiju|Handjob|Band|Cyborg|Feet|Tanned Skin|Masochism,Studio Palette,,
186052,The Water Magician,Mizu Zokusei no Mahou Tsukai,水属性の魔法使い,TV,FINISHED,12,SUMMER,2025,70,70,79611,1627,Action|Adventure|Fantasy,Isekai|Male Protagonist|Magic|Reincarnation|Dungeon|Snowscape|Travel|Demons|Elf|Survival|Dragons|Kuudere|Coastal,Theme-Fantasy|Cast-Main Cast|Theme-Fantasy|Theme-Other|Setting-Scene|Setting-Scene|Theme-Other|Cast-Traits|Cast-Traits|Theme-Other|Cast-Traits|Cast-Traits|Setting-Scene,Super Power|Class Struggle|Alchemy|Anthropomorphism|Conspiracy|Ensemble Cast|Inn|Adoption|Time Skip|Tragedy,TYPHOON GRAPHICS,,
21362,Hundred,Hundred,ハンドレッド,TV,FINISHED,12,SPRING,2016,59,59,79596,918,Action|Ecchi|Mecha|Sci-Fi,Female Harem|Male Protagonist|Heterosexual|Incest|Swordplay|School|Large Breasts|Nudity,Theme-Romance|Cast-Main Cast|Theme-Romance|Sexual Content|Theme-Action|Setting-Scene|Sexual Content|Cast-Traits,Crossdressing|Cosmic Horror|Cannibalism|Philosophy,Production IMS,,
155963,Hokkaido Gals Are Super Adorable!,Dosanko Gal wa Namara Menkoi,道産子ギャルはなまらめんこい,TV,FINISHED,12,WINTER,2024,70,70,79524,1638,Comedy|Romance|Slice of Life,Gyaru|Heterosexual|Male Protagonist|Snowscape|Kuudere|Rural|Female Harem|School|Shounen|Nudity|Primarily Female Cast|Iyashikei|Tanned Skin|Tomboy|Food,Cast-Traits|Theme-Romance|Cast-Main Cast|Setting-Scene|Cast-Traits|Setting-Scene|Theme-Romance|Setting-Scene|Demographic|Cast-Traits|Cast-Main Cast|Theme-Slice of Life|Cast-Traits|Cast-Traits|Theme-Arts,Love Triangle,BLADE,,
168374,7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu Suru",ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する,TV,FINISHED,12,WINTER,2024,75,75,79500,2359,Fantasy|Romance,Heterosexual|Foreign|Royal Affairs|Time Loop|Female Protagonist|Reincarnation|Time Manipulation|Primarily Adult Cast|Shoujo|Ojou-sama|Marriage|Politics|Kuudere|Economics|Tomboy|Swordplay|Medicine|Urban|Horticulture|Villainess|Maids|Agriculture,Theme-Romance|Setting-Scene|Theme-Other|Theme-Sci-Fi|Cast-Main Cast|Theme-Other|Theme-Sci-Fi|Cast-Main Cast|Demographic|Cast-Traits|Theme-Other|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits|Theme-Action|Theme-Other|Setting-Scene|Theme-Slice of Life|Cast-Traits|Cast-Traits|Theme-Slice of Life,Estranged Family|Alchemy|War|Crossdressing,HORNETS,,
20809,Lord Marksman and Vanadis,Madan no Ou to Vanadis,魔弾の王と戦姫 (ヴァナディース),TV,FINISHED,13,FALL,2014,67,67,79453,1147,Adventure|Ecchi|Fantasy|Romance,Female Harem|Magic|Medieval|War|CGI|Dragons|Archery|Male Protagonist|Foreign|Assassins|Heterosexual|Swordplay,Theme-Romance|Theme-Fantasy|Setting-Time|Theme-Other|Technical|Cast-Traits|Theme-Action|Cast-Main Cast|Setting-Scene|Theme-Other-Organisations|Theme-Romance|Theme-Action,Fugitive,Satelight,,
126791,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara,究極進化したフルダイブRPGが現実よりもクソゲーだったら,TV,FINISHED,12,SPRING,2021,62,62,79069,1120,Action|Comedy|Ecchi|Fantasy|Romance,Video Games|Virtual World|Surreal Comedy|Male Protagonist|Parody|Isekai|Female Harem|Goblin|Primarily Female Cast|Rehabilitation|Prison,Theme-Game|Setting-Universe|Theme-Comedy|Cast-Main Cast|Theme-Comedy|Theme-Fantasy|Theme-Romance|Cast-Traits|Cast-Main Cast|Theme-Drama|Setting-Scene,Bullying|Yandere|Conspiracy|Gore|Memory Manipulation,ENGI,,
146953,Masamune-kun's Revenge R,Masamune-kun no Revenge R,政宗くんのリベンジR,TV,FINISHED,12,SUMMER,2023,72,72,79023,1353,Comedy|Romance|Slice of Life,Revenge|Tsundere|Heterosexual|Female Harem|Love Triangle|School|Ojou-sama|Primarily Female Cast|Male Protagonist|Shounen,Theme-Drama|Cast-Traits|Theme-Romance|Theme-Romance|Theme-Romance|Setting-Scene|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Demographic,Unrequited Love,SILVER LINK.,21857,
129192,My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,"Tensei Kenja no Isekai Life: Daini no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",転生賢者の異世界ライフ ～第二の職業を得て、世界最強になりました～,TV,FINISHED,12,SUMMER,2022,61,61,78910,1333,Action|Adventure|Comedy|Fantasy,Isekai|Magic|Male Protagonist|Religion|Creature Taming|Dragons,Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Theme-Other|Theme-Other|Cast-Traits,Cult|Assassins|Necromancy,REVOROOT,,
12477,Patema Inverted,Sakasama no Patema,サカサマのパテマ,MOVIE,FINISHED,1,FALL,2013,77,77,78887,1279,Adventure|Romance|Sci-Fi,Lost Civilization|Post-Apocalyptic|Dystopian|Female Protagonist|Heterosexual|Primarily Male Cast|Steampunk|Environmental|Male Protagonist|Survival|Unrequited Love|Aviation|School|Guns,Theme-Other|Setting-Universe|Setting-Time|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Fantasy|Theme-Other|Cast-Main Cast|Theme-Other|Theme-Romance|Theme-Other-Vehicle|Setting-Scene|Theme-Action,Tragedy|Philosophy,Purple Cow Studio Japan,13429,
154967,Rascal Does Not Dream of a Sister Venturing Out,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,青春ブタ野郎はおでかけシスターの夢を見ない,MOVIE,FINISHED,1,SPRING,2023,79,79,78820,1501,Drama|Psychological|Supernatural,Primarily Teen Cast|Female Protagonist|Rehabilitation|Coming of Age|Male Protagonist|Primarily Female Cast|Family Life|Urban Fantasy|School|Heterosexual|Trains|Kuudere|Idol|CGI|Acting|Tsundere,Cast-Main Cast|Cast-Main Cast|Theme-Drama|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Setting-Universe|Setting-Scene|Theme-Romance|Theme-Other-Vehicle|Cast-Traits|Cast-Traits|Technical|Theme-Arts|Cast-Traits,,CloverWorks,104157,161474
57,Beck: Mongolian Chop Squad,BECK,BECK,TV,FINISHED,26,FALL,2004,80,80,78766,2888,Comedy|Drama|Music|Slice of Life,Band|Coming of Age|Urban|Rock Music|Male Protagonist|Ensemble Cast|Heterosexual|Primarily Male Cast|School|Bullying|Hip-hop Music|Shounen|Language Barrier|Love Triangle|Baseball|Gyaru|Female Protagonist|Swimming|Work|Acting,Theme-Arts-Music|Theme-Drama|Setting-Scene|Theme-Arts-Music|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Setting-Scene|Theme-Drama|Theme-Arts-Music|Demographic|Theme-Other|Theme-Romance|Theme-Game-Sport|Cast-Traits|Cast-Main Cast|Theme-Game-Sport|Setting-Scene|Theme-Arts,Crime,MADHOUSE,,
18247,Infinite Stratos 2,IS: Infinite Stratos 2,IS〈インフィニット・ストラトス〉2,TV,FINISHED,12,FALL,2013,61,61,78581,651,Action|Comedy|Ecchi|Mecha|Romance|Sci-Fi,Female Harem|Male Protagonist|Robots|Real Robot|Heterosexual|Primarily Female Cast|Tsundere|Kuudere|Primarily Teen Cast|Foreign|CGI|Henshin|Aviation|Artificial Intelligence|Nudity|School Club,Theme-Romance|Cast-Main Cast|Cast-Traits|Theme-Sci-Fi-Mecha|Theme-Romance|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Main Cast|Setting-Scene|Technical|Theme-Fantasy|Theme-Other-Vehicle|Cast-Traits|Cast-Traits|Setting-Scene,,8-bit,10794,20571
12467,Mysterious Girlfriend X,Nazo no Kanojo X,謎の彼女X,TV,FINISHED,13,SPRING,2012,69,69,78558,1845,Ecchi|Mystery|Romance,Coming of Age|School|Kuudere|Heterosexual|Female Protagonist|Seinen|Psychosexual|Male Protagonist|Primarily Teen Cast|Nudity|Urban,Theme-Drama|Setting-Scene|Cast-Traits|Theme-Romance|Cast-Main Cast|Demographic|Theme-Other|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Setting-Scene,Love Triangle|Unrequited Love,Hoods Entertainment,,
163329,Tokyo Revengers Season 2 Part 2,Tokyo Revengers: Tenjiku-hen,東京リベンジャーズ 天竺編,TV,FINISHED,13,FALL,2023,77,77,78497,1633,Action|Drama|Romance|Supernatural,Primarily Teen Cast|Shounen|Revenge|Gangs|Male Protagonist|Time Manipulation|Primarily Male Cast|Ensemble Cast|Delinquents|Crime|Urban|Urban Fantasy|Motorcycles|Heterosexual|Twins|Mafia|Age Regression|Guns,Cast-Main Cast|Demographic|Theme-Drama|Theme-Other-Organisations|Cast-Main Cast|Theme-Sci-Fi|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Other|Setting-Scene|Setting-Universe|Theme-Other-Vehicle|Theme-Romance|Cast-Traits|Theme-Other-Organisations|Cast-Traits|Theme-Action,Tragedy|Body Horror|Bisexual,LIDENFILMS,142853,178083
20606,Black Butler: Book of Circus,Kuroshitsuji: Book of Circus,黒執事 Book of Circus,TV,FINISHED,10,SUMMER,2014,79,79,78484,2076,Comedy|Fantasy|Mystery|Supernatural,Demons|Circus|Butler|Anti-Hero|Foreign|Gender Bending|Urban Fantasy|Historical|Shounen|Gore|Kuudere|Food|Transgender|Primarily Male Cast|Male Protagonist|Urban,Cast-Traits|Setting-Scene|Cast-Traits|Cast-Main Cast|Setting-Scene|Theme-Other|Setting-Universe|Setting-Time|Demographic|Theme-Other|Cast-Traits|Theme-Arts|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Setting-Scene,Tragedy|Crossdressing,A-1 Pictures,4898,20670
467,Ghost in the Shell: Stand Alone Complex,Koukaku Kidoutai: STAND ALONE COMPLEX,攻殻機動隊 STAND ALONE COMPLEX,TV,FINISHED,26,FALL,2002,82,82,78271,2618,Action|Mystery|Psychological|Sci-Fi,Cyberpunk|Police|Episodic|Robots|Politics|Philosophy|Artificial Intelligence|Crime|Cyborg|Work|Urban|Seinen|Detective|Military|Female Protagonist|Conspiracy|Primarily Male Cast|Primarily Adult Cast|Guns|Dystopian|Memory Manipulation|Real Robot|Ensemble Cast|CGI|Body Swapping|Kuudere,Theme-Sci-Fi|Theme-Other-Organisations|Technical|Cast-Traits|Theme-Other|Theme-Other|Cast-Traits|Theme-Other|Cast-Traits|Setting-Scene|Setting-Scene|Demographic|Cast-Traits|Theme-Other-Organisations|Cast-Main Cast|Theme-Drama|Cast-Main Cast|Cast-Main Cast|Theme-Action|Setting-Time|Theme-Other|Theme-Sci-Fi-Mecha|Cast-Main Cast|Technical|Theme-Fantasy|Cast-Traits,Gore,Production I.G,,801
